"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2017;1;"id";9;9;"richness";7
"HD";2017;1;"id";9;9;"evenness";3,07614774039824
"HD";2017;1;"id";9;10;"abundance";4366,38121993156
"HD";2017;1;"id";9;10;"richness";8
"HD";2017;1;"id";9;10;"evenness";3,20463090956842
"HD";2017;1;"id";9;11;"abundance";9177,82894231276
"HD";2017;1;"id";9;11;"richness";8
"HD";2017;1;"id";9;11;"evenness";3,81942248306917
"HD";2017;1;"id";9;12;"abundance";1191,22062748307
"HD";2017;1;"id";9;12;"richness";6
"HD";2017;1;"id";9;12;"evenness";3,27662415090002
"HD";2017;1;"id";9;13;"abundance";4259,76131010692
"HD";2017;1;"id";9;13;"richness";7
"HD";2017;1;"id";9;13;"evenness";3,76349431751344
"HD";2017;1;"id";9;14;"abundance";2973,98067038732
"HD";2017;1;"id";9;14;"richness";6
"HD";2017;1;"id";9;14;"evenness";2,21497302825414
"HD";2017;1;"id";9;15;"abundance";24461,5845618872
"HD";2017;1;"id";9;15;"richness";6
"HD";2017;1;"id";9;15;"evenness";3,22144467634569
"HD";2017;1;"id";9;16;"abundance";1987,94310706904
"HD";2017;1;"id";9;16;"richness";6
"HD";2017;1;"id";9;16;"evenness";2,15866726310823
"HD";2017;1;"id";9;17;"abundance";5801,01632630227
"HD";2017;1;"id";9;17;"richness";6
"HD";2017;1;"id";9;17;"evenness";4,67496496042572
"HD";2017;1;"id";9;18;"abundance";2258,05963358262
"HD";2017;1;"id";9;18;"richness";8
"HD";2017;1;"id";9;18;"evenness";2,37127174953329
"HD";2017;1;"id";9;19;"abundance";3708,44372861788
"HD";2017;1;"id";9;19;"richness";8
"HD";2017;1;"id";9;19;"evenness";2,37107682043239
"HD";2017;1;"id";9;20;"abundance";7248,22153312755
"HD";2017;1;"id";9;20;"richness";8
"HD";2017;1;"id";9;20;"evenness";5,09475153274158
"HD";2017;1;"id";10;1;"abundance";3144
"HD";2017;1;"id";10;1;"richness";10
"HD";2017;1;"id";10;1;"evenness";3,33789614677007
"HD";2017;1;"id";10;2;"abundance";300440,969887149
"HD";2017;1;"id";10;2;"richness";10
"HD";2017;1;"id";10;2;"evenness";3,47841589429206
"HD";2017;1;"id";10;3;"abundance";39227,0714886904
"HD";2017;1;"id";10;3;"richness";9
"HD";2017;1;"id";10;3;"evenness";4,2379798177634
"HD";2017;1;"id";10;4;"abundance";14676,4566541599
"HD";2017;1;"id";10;4;"richness";8
"HD";2017;1;"id";10;4;"evenness";4,6320170289989
"HD";2017;1;"id";10;5;"abundance";13756,7081555663
"HD";2017;1;"id";10;5;"richness";9
"HD";2017;1;"id";10;5;"evenness";2,87318489224699
"HD";2017;1;"id";10;6;"abundance";16191,3182287301
"HD";2017;1;"id";10;6;"richness";9
"HD";2017;1;"id";10;6;"evenness";2,42864436283911
"HD";2017;1;"id";10;7;"abundance";18441,2599600638
"HD";2017;1;"id";10;7;"richness";8
"HD";2017;1;"id";10;7;"evenness";3,87870959112559
"HD";2017;1;"id";10;8;"abundance";3184,35228738855
"HD";2017;1;"id";10;8;"richness";7
"HD";2017;1;"id";10;8;"evenness";4,57905887869247
"HD";2017;1;"id";10;9;"abundance";24926,9358246453
"HD";2017;1;"id";10;9;"richness";7
"HD";2017;1;"id";10;9;"evenness";2,44435506851578
"HD";2017;1;"id";10;10;"abundance";5320,86080975118
"HD";2017;1;"id";10;10;"richness";9
"HD";2017;1;"id";10;10;"evenness";2,39910589050778
"HD";2017;1;"id";10;11;"abundance";4492,50962560936
"HD";2017;1;"id";10;11;"richness";8
"HD";2017;1;"id";10;11;"evenness";3,40834678536281
"HD";2017;1;"id";10;12;"abundance";3992,73877178878
"HD";2017;1;"id";10;12;"richness";7
"HD";2017;1;"id";10;12;"evenness";2,96209891819402
"HD";2017;1;"id";10;13;"abundance";11208,5881140274
"HD";2017;1;"id";10;13;"richness";6
"HD";2017;1;"id";10;13;"evenness";3,19577587637652
"HD";2017;1;"id";10;14;"abundance";3196,33969683892
"HD";2017;1;"id";10;14;"richness";6
"HD";2017;1;"id";10;14;"evenness";1,80930938872329
"HD";2017;1;"id";10;15;"abundance";7867,11664493899
"HD";2017;1;"id";10;15;"richness";6
"HD";2017;1;"id";10;15;"evenness";3,26724714112969
"HD";2017;1;"id";10;16;"abundance";1854,80293281398
"HD";2017;1;"id";10;16;"richness";8
"HD";2017;1;"id";10;16;"evenness";3,4525681731247
"HD";2017;1;"id";10;17;"abundance";5395,02244806488
"HD";2017;1;"id";10;17;"richness";7
"HD";2017;1;"id";10;17;"evenness";1,45780129984861
"HD";2017;1;"id";10;18;"abundance";7232,65243907352
"HD";2017;1;"id";10;18;"richness";9
"HD";2017;1;"id";10;18;"evenness";3,20351526160325
"HD";2017;1;"id";10;19;"abundance";4033,52149829066
"HD";2017;1;"id";10;19;"richness";8
"HD";2017;1;"id";10;19;"evenness";4,53723363727319
"HD";2017;1;"id";10;20;"abundance";16896,2441115306
"HD";2017;1;"id";10;20;"richness";8
"HD";2017;1;"id";10;20;"evenness";3,07366280815262
"HD";2017;1;"obs";1;1;"abundance";3144
"HD";2017;1;"obs";1;1;"richness";10
"HD";2017;1;"obs";1;1;"evenness";3,33789614677007
"HD";2017;1;"obs";1;2;"abundance";310270,939314958
"HD";2017;1;"obs";1;2;"richness";10
"HD";2017;1;"obs";1;2;"evenness";3,47583890823596
"HD";2017;1;"obs";1;3;"abundance";19109868,8546274
"HD";2017;1;"obs";1;3;"richness";9
"HD";2017;1;"obs";1;3;"evenness";1,02529442997976
"HD";2017;1;"obs";1;4;"abundance";5526403761,36806
"HD";2017;1;"obs";1;4;"richness";8
"HD";2017;1;"obs";1;4;"evenness";1,00000141867884
"HD";2017;1;"obs";1;5;"abundance";1640102150386,01
"HD";2017;1;"obs";1;5;"richness";5
"HD";2017;1;"obs";1;5;"evenness";1,00000007954743
"HD";2017;1;"obs";1;6;"abundance";483020182025360
"HD";2017;1;"obs";1;6;"richness";4
"HD";2017;1;"obs";1;6;"evenness";1,00000000017901
"HD";2017;1;"obs";1;7;"abundance";142711400792465696
"HD";2017;1;"obs";1;7;"richness";3
"HD";2017;1;"obs";1;7;"evenness";1,00000000000003
"HD";2017;1;"obs";1;8;"abundance";42356574531191054336
"HD";2017;1;"obs";1;8;"richness";3
"HD";2017;1;"obs";1;8;"evenness";1
"HD";2017;1;"obs";1;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";1;9;"richness";4
"HD";2017;1;"obs";1;9;"evenness";1
"HD";2017;1;"obs";1;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";1;10;"richness";4
"HD";2017;1;"obs";1;10;"evenness";1
"HD";2017;1;"obs";1;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";1;11;"richness";4
"HD";2017;1;"obs";1;11;"evenness";1
"HD";2017;1;"obs";1;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";1;12;"richness";4
"HD";2017;1;"obs";1;12;"evenness";1
"HD";2017;1;"obs";1;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";1;13;"richness";3
"HD";2017;1;"obs";1;13;"evenness";1
"HD";2017;1;"obs";1;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";1;14;"richness";2
"HD";2017;1;"obs";1;14;"evenness";1
"HD";2017;1;"obs";1;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";1;15;"richness";3
"HD";2017;1;"obs";1;15;"evenness";1
"HD";2017;1;"obs";1;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";1;16;"richness";4
"HD";2017;1;"obs";1;16;"evenness";1
"HD";2017;1;"obs";1;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";1;17;"richness";5
"HD";2017;1;"obs";1;17;"evenness";1
"HD";2017;1;"obs";1;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";1;18;"richness";5
"HD";2017;1;"obs";1;18;"evenness";1
"HD";2017;1;"obs";1;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";1;19;"richness";5
"HD";2017;1;"obs";1;19;"evenness";1
"HD";2017;1;"obs";1;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";1;20;"richness";5
"HD";2017;1;"obs";1;20;"evenness";1
"HD";2017;1;"obs";2;1;"abundance";3144
"HD";2017;1;"obs";2;1;"richness";10
"HD";2017;1;"obs";2;1;"evenness";3,33789614677007
"HD";2017;1;"obs";2;2;"abundance";310270,939314958
"HD";2017;1;"obs";2;2;"richness";10
"HD";2017;1;"obs";2;2;"evenness";3,47583890823596
"HD";2017;1;"obs";2;3;"abundance";19109868,8546274
"HD";2017;1;"obs";2;3;"richness";9
"HD";2017;1;"obs";2;3;"evenness";1,02529442997976
"HD";2017;1;"obs";2;4;"abundance";5526403761,36806
"HD";2017;1;"obs";2;4;"richness";8
"HD";2017;1;"obs";2;4;"evenness";1,00000141867884
"HD";2017;1;"obs";2;5;"abundance";1640102150386,01
"HD";2017;1;"obs";2;5;"richness";5
"HD";2017;1;"obs";2;5;"evenness";1,00000007954743
"HD";2017;1;"obs";2;6;"abundance";483020182025360
"HD";2017;1;"obs";2;6;"richness";4
"HD";2017;1;"obs";2;6;"evenness";1,00000000017901
"HD";2017;1;"obs";2;7;"abundance";142711400792465696
"HD";2017;1;"obs";2;7;"richness";3
"HD";2017;1;"obs";2;7;"evenness";1,00000000000003
"HD";2017;1;"obs";2;8;"abundance";42356574531191054336
"HD";2017;1;"obs";2;8;"richness";3
"HD";2017;1;"obs";2;8;"evenness";1
"HD";2017;1;"obs";2;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";2;9;"richness";4
"HD";2017;1;"obs";2;9;"evenness";1
"HD";2017;1;"obs";2;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";2;10;"richness";4
"HD";2017;1;"obs";2;10;"evenness";1
"HD";2017;1;"obs";2;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";2;11;"richness";4
"HD";2017;1;"obs";2;11;"evenness";1
"HD";2017;1;"obs";2;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";2;12;"richness";4
"HD";2017;1;"obs";2;12;"evenness";1
"HD";2017;1;"obs";2;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";2;13;"richness";3
"HD";2017;1;"obs";2;13;"evenness";1
"HD";2017;1;"obs";2;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";2;14;"richness";2
"HD";2017;1;"obs";2;14;"evenness";1
"HD";2017;1;"obs";2;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";2;15;"richness";3
"HD";2017;1;"obs";2;15;"evenness";1
"HD";2017;1;"obs";2;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";2;16;"richness";4
"HD";2017;1;"obs";2;16;"evenness";1
"HD";2017;1;"obs";2;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";2;17;"richness";5
"HD";2017;1;"obs";2;17;"evenness";1
"HD";2017;1;"obs";2;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";2;18;"richness";5
"HD";2017;1;"obs";2;18;"evenness";1
"HD";2017;1;"obs";2;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";2;19;"richness";5
"HD";2017;1;"obs";2;19;"evenness";1
"HD";2017;1;"obs";2;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";2;20;"richness";5
"HD";2017;1;"obs";2;20;"evenness";1
"HD";2017;1;"obs";3;1;"abundance";3144
"HD";2017;1;"obs";3;1;"richness";10
"HD";2017;1;"obs";3;1;"evenness";3,33789614677007
"HD";2017;1;"obs";3;2;"abundance";310270,939314958
"HD";2017;1;"obs";3;2;"richness";10
"HD";2017;1;"obs";3;2;"evenness";3,47583890823596
"HD";2017;1;"obs";3;3;"abundance";19109868,8546274
"HD";2017;1;"obs";3;3;"richness";9
"HD";2017;1;"obs";3;3;"evenness";1,02529442997976
"HD";2017;1;"obs";3;4;"abundance";5526403761,36806
"HD";2017;1;"obs";3;4;"richness";8
"HD";2017;1;"obs";3;4;"evenness";1,00000141867884
"HD";2017;1;"obs";3;5;"abundance";1640102150386,01
"HD";2017;1;"obs";3;5;"richness";5
"HD";2017;1;"obs";3;5;"evenness";1,00000007954743
"HD";2017;1;"obs";3;6;"abundance";483020182025360
"HD";2017;1;"obs";3;6;"richness";4
"HD";2017;1;"obs";3;6;"evenness";1,00000000017901
"HD";2017;1;"obs";3;7;"abundance";142711400792465696
"HD";2017;1;"obs";3;7;"richness";3
"HD";2017;1;"obs";3;7;"evenness";1,00000000000003
"HD";2017;1;"obs";3;8;"abundance";42356574531191054336
"HD";2017;1;"obs";3;8;"richness";3
"HD";2017;1;"obs";3;8;"evenness";1
"HD";2017;1;"obs";3;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";3;9;"richness";4
"HD";2017;1;"obs";3;9;"evenness";1
"HD";2017;1;"obs";3;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";3;10;"richness";4
"HD";2017;1;"obs";3;10;"evenness";1
"HD";2017;1;"obs";3;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";3;11;"richness";4
"HD";2017;1;"obs";3;11;"evenness";1
"HD";2017;1;"obs";3;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";3;12;"richness";4
"HD";2017;1;"obs";3;12;"evenness";1
"HD";2017;1;"obs";3;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";3;13;"richness";3
"HD";2017;1;"obs";3;13;"evenness";1
"HD";2017;1;"obs";3;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";3;14;"richness";2
"HD";2017;1;"obs";3;14;"evenness";1
"HD";2017;1;"obs";3;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";3;15;"richness";3
"HD";2017;1;"obs";3;15;"evenness";1
"HD";2017;1;"obs";3;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";3;16;"richness";4
"HD";2017;1;"obs";3;16;"evenness";1
"HD";2017;1;"obs";3;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";3;17;"richness";5
"HD";2017;1;"obs";3;17;"evenness";1
"HD";2017;1;"obs";3;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";3;18;"richness";5
"HD";2017;1;"obs";3;18;"evenness";1
"HD";2017;1;"obs";3;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";3;19;"richness";5
"HD";2017;1;"obs";3;19;"evenness";1
"HD";2017;1;"obs";3;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";3;20;"richness";5
"HD";2017;1;"obs";3;20;"evenness";1
"HD";2017;1;"obs";4;1;"abundance";3144
"HD";2017;1;"obs";4;1;"richness";10
"HD";2017;1;"obs";4;1;"evenness";3,33789614677007
"HD";2017;1;"obs";4;2;"abundance";310270,939314958
"HD";2017;1;"obs";4;2;"richness";10
"HD";2017;1;"obs";4;2;"evenness";3,47583890823596
"HD";2017;1;"obs";4;3;"abundance";19109868,8546274
"HD";2017;1;"obs";4;3;"richness";9
"HD";2017;1;"obs";4;3;"evenness";1,02529442997976
"HD";2017;1;"obs";4;4;"abundance";5526403761,36806
"HD";2017;1;"obs";4;4;"richness";8
"HD";2017;1;"obs";4;4;"evenness";1,00000141867884
"HD";2017;1;"obs";4;5;"abundance";1640102150386,01
"HD";2017;1;"obs";4;5;"richness";5
"HD";2017;1;"obs";4;5;"evenness";1,00000007954743
"HD";2017;1;"obs";4;6;"abundance";483020182025360
"HD";2017;1;"obs";4;6;"richness";4
"HD";2017;1;"obs";4;6;"evenness";1,00000000017901
"HD";2017;1;"obs";4;7;"abundance";142711400792465696
"HD";2017;1;"obs";4;7;"richness";3
"HD";2017;1;"obs";4;7;"evenness";1,00000000000003
"HD";2017;1;"obs";4;8;"abundance";42356574531191054336
"HD";2017;1;"obs";4;8;"richness";3
"HD";2017;1;"obs";4;8;"evenness";1
"HD";2017;1;"obs";4;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";4;9;"richness";4
"HD";2017;1;"obs";4;9;"evenness";1
"HD";2017;1;"obs";4;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";4;10;"richness";4
"HD";2017;1;"obs";4;10;"evenness";1
"HD";2017;1;"obs";4;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";4;11;"richness";4
"HD";2017;1;"obs";4;11;"evenness";1
"HD";2017;1;"obs";4;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";4;12;"richness";4
"HD";2017;1;"obs";4;12;"evenness";1
"HD";2017;1;"obs";4;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";4;13;"richness";3
"HD";2017;1;"obs";4;13;"evenness";1
"HD";2017;1;"obs";4;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";4;14;"richness";2
"HD";2017;1;"obs";4;14;"evenness";1
"HD";2017;1;"obs";4;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";4;15;"richness";3
"HD";2017;1;"obs";4;15;"evenness";1
"HD";2017;1;"obs";4;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";4;16;"richness";4
"HD";2017;1;"obs";4;16;"evenness";1
"HD";2017;1;"obs";4;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";4;17;"richness";5
"HD";2017;1;"obs";4;17;"evenness";1
"HD";2017;1;"obs";4;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";4;18;"richness";5
"HD";2017;1;"obs";4;18;"evenness";1
"HD";2017;1;"obs";4;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";4;19;"richness";5
"HD";2017;1;"obs";4;19;"evenness";1
"HD";2017;1;"obs";4;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";4;20;"richness";5
"HD";2017;1;"obs";4;20;"evenness";1
"HD";2017;1;"obs";5;1;"abundance";3144
"HD";2017;1;"obs";5;1;"richness";10
"HD";2017;1;"obs";5;1;"evenness";3,33789614677007
"HD";2017;1;"obs";5;2;"abundance";310270,939314958
"HD";2017;1;"obs";5;2;"richness";10
"HD";2017;1;"obs";5;2;"evenness";3,47583890823596
"HD";2017;1;"obs";5;3;"abundance";19109868,8546274
"HD";2017;1;"obs";5;3;"richness";9
"HD";2017;1;"obs";5;3;"evenness";1,02529442997976
"HD";2017;1;"obs";5;4;"abundance";5526403761,36806
"HD";2017;1;"obs";5;4;"richness";8
"HD";2017;1;"obs";5;4;"evenness";1,00000141867884
"HD";2017;1;"obs";5;5;"abundance";1640102150386,01
"HD";2017;1;"obs";5;5;"richness";5
"HD";2017;1;"obs";5;5;"evenness";1,00000007954743
"HD";2017;1;"obs";5;6;"abundance";483020182025360
"HD";2017;1;"obs";5;6;"richness";4
"HD";2017;1;"obs";5;6;"evenness";1,00000000017901
"HD";2017;1;"obs";5;7;"abundance";142711400792465696
"HD";2017;1;"obs";5;7;"richness";3
"HD";2017;1;"obs";5;7;"evenness";1,00000000000003
"HD";2017;1;"obs";5;8;"abundance";42356574531191054336
"HD";2017;1;"obs";5;8;"richness";3
"HD";2017;1;"obs";5;8;"evenness";1
"HD";2017;1;"obs";5;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";5;9;"richness";4
"HD";2017;1;"obs";5;9;"evenness";1
"HD";2017;1;"obs";5;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";5;10;"richness";4
"HD";2017;1;"obs";5;10;"evenness";1
"HD";2017;1;"obs";5;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";5;11;"richness";4
"HD";2017;1;"obs";5;11;"evenness";1
"HD";2017;1;"obs";5;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";5;12;"richness";4
"HD";2017;1;"obs";5;12;"evenness";1
"HD";2017;1;"obs";5;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";5;13;"richness";3
"HD";2017;1;"obs";5;13;"evenness";1
"HD";2017;1;"obs";5;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";5;14;"richness";2
"HD";2017;1;"obs";5;14;"evenness";1
"HD";2017;1;"obs";5;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";5;15;"richness";3
"HD";2017;1;"obs";5;15;"evenness";1
"HD";2017;1;"obs";5;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";5;16;"richness";4
"HD";2017;1;"obs";5;16;"evenness";1
"HD";2017;1;"obs";5;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";5;17;"richness";5
"HD";2017;1;"obs";5;17;"evenness";1
"HD";2017;1;"obs";5;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";5;18;"richness";5
"HD";2017;1;"obs";5;18;"evenness";1
"HD";2017;1;"obs";5;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";5;19;"richness";5
"HD";2017;1;"obs";5;19;"evenness";1
"HD";2017;1;"obs";5;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";5;20;"richness";5
"HD";2017;1;"obs";5;20;"evenness";1
"HD";2017;1;"obs";6;1;"abundance";3144
"HD";2017;1;"obs";6;1;"richness";10
"HD";2017;1;"obs";6;1;"evenness";3,33789614677007
"HD";2017;1;"obs";6;2;"abundance";310270,939314958
"HD";2017;1;"obs";6;2;"richness";10
"HD";2017;1;"obs";6;2;"evenness";3,47583890823596
"HD";2017;1;"obs";6;3;"abundance";19109868,8546274
"HD";2017;1;"obs";6;3;"richness";9
"HD";2017;1;"obs";6;3;"evenness";1,02529442997976
"HD";2017;1;"obs";6;4;"abundance";5526403761,36806
"HD";2017;1;"obs";6;4;"richness";8
"HD";2017;1;"obs";6;4;"evenness";1,00000141867884
"HD";2017;1;"obs";6;5;"abundance";1640102150386,01
"HD";2017;1;"obs";6;5;"richness";5
"HD";2017;1;"obs";6;5;"evenness";1,00000007954743
"HD";2017;1;"obs";6;6;"abundance";483020182025360
"HD";2017;1;"obs";6;6;"richness";4
"HD";2017;1;"obs";6;6;"evenness";1,00000000017901
"HD";2017;1;"obs";6;7;"abundance";142711400792465696
"HD";2017;1;"obs";6;7;"richness";3
"HD";2017;1;"obs";6;7;"evenness";1,00000000000003
"HD";2017;1;"obs";6;8;"abundance";42356574531191054336
"HD";2017;1;"obs";6;8;"richness";3
"HD";2017;1;"obs";6;8;"evenness";1
"HD";2017;1;"obs";6;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";6;9;"richness";4
"HD";2017;1;"obs";6;9;"evenness";1
"HD";2017;1;"obs";6;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";6;10;"richness";4
"HD";2017;1;"obs";6;10;"evenness";1
"HD";2017;1;"obs";6;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";6;11;"richness";4
"HD";2017;1;"obs";6;11;"evenness";1
"HD";2017;1;"obs";6;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";6;12;"richness";4
"HD";2017;1;"obs";6;12;"evenness";1
"HD";2017;1;"obs";6;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";6;13;"richness";3
"HD";2017;1;"obs";6;13;"evenness";1
"HD";2017;1;"obs";6;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";6;14;"richness";2
"HD";2017;1;"obs";6;14;"evenness";1
"HD";2017;1;"obs";6;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";6;15;"richness";3
"HD";2017;1;"obs";6;15;"evenness";1
"HD";2017;1;"obs";6;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";6;16;"richness";4
"HD";2017;1;"obs";6;16;"evenness";1
"HD";2017;1;"obs";6;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";6;17;"richness";5
"HD";2017;1;"obs";6;17;"evenness";1
"HD";2017;1;"obs";6;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";6;18;"richness";5
"HD";2017;1;"obs";6;18;"evenness";1
"HD";2017;1;"obs";6;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";6;19;"richness";5
"HD";2017;1;"obs";6;19;"evenness";1
"HD";2017;1;"obs";6;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";6;20;"richness";5
"HD";2017;1;"obs";6;20;"evenness";1
"HD";2017;1;"obs";7;1;"abundance";3144
"HD";2017;1;"obs";7;1;"richness";10
"HD";2017;1;"obs";7;1;"evenness";3,33789614677007
"HD";2017;1;"obs";7;2;"abundance";310270,939314958
"HD";2017;1;"obs";7;2;"richness";10
"HD";2017;1;"obs";7;2;"evenness";3,47583890823596
"HD";2017;1;"obs";7;3;"abundance";19109868,8546274
"HD";2017;1;"obs";7;3;"richness";9
"HD";2017;1;"obs";7;3;"evenness";1,02529442997976
"HD";2017;1;"obs";7;4;"abundance";5526403761,36806
"HD";2017;1;"obs";7;4;"richness";8
"HD";2017;1;"obs";7;4;"evenness";1,00000141867884
"HD";2017;1;"obs";7;5;"abundance";1640102150386,01
"HD";2017;1;"obs";7;5;"richness";5
"HD";2017;1;"obs";7;5;"evenness";1,00000007954743
"HD";2017;1;"obs";7;6;"abundance";483020182025360
"HD";2017;1;"obs";7;6;"richness";4
"HD";2017;1;"obs";7;6;"evenness";1,00000000017901
"HD";2017;1;"obs";7;7;"abundance";142711400792465696
"HD";2017;1;"obs";7;7;"richness";3
"HD";2017;1;"obs";7;7;"evenness";1,00000000000003
"HD";2017;1;"obs";7;8;"abundance";42356574531191054336
"HD";2017;1;"obs";7;8;"richness";3
"HD";2017;1;"obs";7;8;"evenness";1
"HD";2017;1;"obs";7;9;"abundance";1,25713802503781e+22
"HD";2017;1;"obs";7;9;"richness";4
"HD";2017;1;"obs";7;9;"evenness";1
"HD";2017;1;"obs";7;10;"abundance";3,73115447988428e+24
"HD";2017;1;"obs";7;10;"richness";4
"HD";2017;1;"obs";7;10;"evenness";1
"HD";2017;1;"obs";7;11;"abundance";1,10712742541873e+27
"HD";2017;1;"obs";7;11;"richness";4
"HD";2017;1;"obs";7;11;"evenness";1
"HD";2017;1;"obs";7;12;"abundance";3,28548345757451e+29
"HD";2017;1;"obs";7;12;"richness";4
"HD";2017;1;"obs";7;12;"evenness";1
"HD";2017;1;"obs";7;13;"abundance";9,60166661627401e+31
"HD";2017;1;"obs";7;13;"richness";3
"HD";2017;1;"obs";7;13;"evenness";1
"HD";2017;1;"obs";7;14;"abundance";2,84976326931085e+34
"HD";2017;1;"obs";7;14;"richness";2
"HD";2017;1;"obs";7;14;"evenness";1
"HD";2017;1;"obs";7;15;"abundance";8,45806360048573e+36
"HD";2017;1;"obs";7;15;"richness";3
"HD";2017;1;"obs";7;15;"evenness";1
"HD";2017;1;"obs";7;16;"abundance";2,51034324977675e+39
"HD";2017;1;"obs";7;16;"richness";4
"HD";2017;1;"obs";7;16;"evenness";1
"HD";2017;1;"obs";7;17;"abundance";7,45066892995879e+41
"HD";2017;1;"obs";7;17;"richness";5
"HD";2017;1;"obs";7;17;"evenness";1
"HD";2017;1;"obs";7;18;"abundance";2,21134566796486e+44
"HD";2017;1;"obs";7;18;"richness";5
"HD";2017;1;"obs";7;18;"evenness";1
"HD";2017;1;"obs";7;19;"abundance";6,56119758432981e+46
"HD";2017;1;"obs";7;19;"richness";5
"HD";2017;1;"obs";7;19;"evenness";1
"HD";2017;1;"obs";7;20;"abundance";1,94716545101024e+49
"HD";2017;1;"obs";7;20;"richness";5
"HD";2017;1;"obs";7;20;"evenness";1
"HD";2017;1;"obs";8;1;"abundance";3144
"HD";2017;1;"obs";8;1;"richness";10
"HD";2017;1;"obs";8;1;"evenness";3,33789614677007
"HD";2017;1;"obs";8;2;"abundance";310270,939314958
"HD";2017;1;"obs";8;2;"richness";10
"HD";2017;1;"obs";8;2;"evenness";3,47583890823596
